Education_Level,Income_Category,Card_Category,Months_on_book,amt,latitude,longitude,is_fraud,age,trans_hour,trans_day_of_week,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,business_type_Big Box Retail,business_type_E-commerce,business_type_Electronics,business_type_Food & Beverage,business_type_Gas Station,business_type_Grocery,business_type_Pharmacy/Retail,business_type_Subscription,business_type_Transportation
4,3,0,98,102.24,53.4977,-105.1269,0,62,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0
4,3,0,98,89.76,44.229,-105.3269,0,62,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,1,58,39.57,45.6871,-92.5769,0,69,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,1,58,57.06,46.549,-99.5621,0,69,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1,1,58,78.81,48.3203,-98.3269,0,69,8,5,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,1,58,111.2,48.2669,-118.31,0,69,10,5,0,0,1,0,0,1,0,0,0,0,0,0,0
2,2,0,105,124.48,47.604,-106.7401,0,29,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,105,36.46,51.6307,-121.2822,0,29,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,2,0,105,34.29,50.423,-98.3821,0,29,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,105,146.01,51.5714,-76.0966,0,29,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,105,88.32,46.3714,-121.8943,0,29,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,0,105,59.69,50.0644,-97.6964,0,29,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0
2,2,0,105,77.12,48.9295,-107.53,0,29,23,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,105,183.72,43.956,-122.5441,0,29,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,105,85.61,54.9744,-83.8353,0,29,13,6,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,45,25.76,50.808,-96.2595,0,35,15,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,45,53.73,53.5021,-96.3556,0,35,17,3,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,45,73.29,47.0638,-98.1064,0,35,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,45,131.93,51.2135,-112.2755,0,35,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,45,17.9,47.0593,-69.141,0,35,20,6,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,0,65,99.68,54.5397,-98.9361,0,69,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
3,4,0,65,12.47,51.8003,-99.4587,0,69,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0
3,4,0,65,111.37,46.1364,-114.8294,0,69,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3,4,0,65,34.1,52.4774,-91.514,0,69,22,2,0,1,0,0,0,0,0,0,1,0,0,0,0
3,2,0,87,59.18,44.3943,-90.8701,0,29,17,5,0,0,0,1,0,0,0,0,0,0,0,1,0
3,2,0,87,17.42,46.4928,-82.0928,0,29,11,3,0,0,0,1,0,1,0,0,0,0,0,0,0
3,2,0,87,125.08,49.4326,-73.6755,0,29,9,2,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,1,87,131.34,46.4267,-106.8113,0,18,11,2,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,0,51,56.87,43.6112,-61.8949,0,18,21,5,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,0,51,70.34,49.1921,-115.6659,0,18,10,4,0,0,1,0,0,0,1,0,0,0,0,0,0
3,3,0,51,40.08,53.8431,-93.5005,0,18,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,3,0,51,190.22,43.5535,-91.9625,0,18,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0
3,3,0,51,50.94,49.1644,-117.3303,0,18,16,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,3,0,51,88.22,51.9827,-81.2502,0,18,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,4,0,85,18.49,53.5109,-84.8557,0,78,8,6,0,1,0,0,0,0,1,0,0,0,0,0,0
-1,4,0,85,54.97,44.3837,-108.9144,0,78,19,4,0,1,0,0,1,0,0,0,0,0,0,0,0
-1,4,0,85,98.89,45.482,-85.8123,0,78,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0
-1,4,0,85,11.99,54.3326,-120.9688,0,78,10,4,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,4,0,85,103.0,54.0086,-82.2625,0,78,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,0,18,47.65,49.234,-68.4865,0,68,23,2,0,0,1,0,1,0,0,0,0,0,0,0,0
5,1,0,18,20.42,51.2854,-77.176,0,68,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,18,321.93,51.0239,-114.6897,0,68,23,6,0,0,1,0,1,0,0,0,0,0,0,0,0
5,1,0,18,87.52,45.2675,-109.5771,0,68,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5,1,0,18,31.31,43.2553,-117.4546,0,68,12,4,0,0,1,0,1,0,0,0,0,0,0,0,0
-1,3,1,76,116.42,53.1525,-79.238,0,56,13,4,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,3,1,76,84.21,43.9269,-80.3385,0,56,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-1,3,1,76,115.61,50.2644,-115.5975,0,56,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,4,3,96,65.25,50.2952,-85.4509,0,20,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0
3,4,3,96,93.3,46.9712,-82.5424,0,20,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0
3,4,3,96,167.42,43.6104,-87.9109,0,20,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,4,3,96,263.1,52.0552,-113.4109,0,20,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,4,3,96,6.77,46.8275,-86.9762,0,20,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0
-1,4,0,27,158.71,48.0441,-96.3004,0,64,23,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,4,0,27,29.99,43.6732,-99.8679,0,64,22,2,0,0,0,1,0,0,0,1,0,0,0,0,0
-1,4,0,27,10.66,49.9805,-70.5501,0,65,19,4,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,65,59.94,53.9394,-92.578,0,42,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,65,42.83,52.5599,-100.3886,0,42,10,6,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,65,155.55,44.0809,-66.3414,0,42,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,65,25.33,50.9703,-87.5099,0,42,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,65,119.91,48.8026,-65.8909,0,42,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,65,102.66,50.5894,-90.936,0,42,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,2,88,18.32,44.6978,-81.0671,0,68,9,5,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,2,88,73.35,44.8592,-75.3147,0,68,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
3,2,2,79,109.13,54.4971,-76.2538,0,55,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,2,2,79,17.47,52.6189,-74.1536,0,55,18,6,0,0,1,0,0,0,0,0,0,1,0,0,0
3,2,2,79,65.93,54.2809,-122.193,0,55,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0
1,4,2,85,58.0,50.865,-94.2165,0,70,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0
5,4,0,65,104.93,46.7743,-104.1622,0,59,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,65,53.55,45.3774,-117.8466,0,59,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,65,40.03,44.3336,-118.6406,0,59,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5,4,0,65,117.21,53.1438,-112.0496,0,59,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0,65,192.13,52.847,-104.9026,0,59,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0
5,4,0,65,71.75,44.6579,-93.2617,0,59,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,0,47,32.83,44.1373,-113.2264,0,67,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,1,0,47,200.84,54.0733,-87.0341,0,67,9,6,0,0,0,1,0,0,0,0,0,0,0,1,0
3,4,0,72,152.65,54.2149,-71.1438,0,41,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0
3,4,0,72,33.83,44.4197,-79.2297,0,41,23,4,0,0,0,1,0,0,0,0,1,0,0,0,0
3,4,0,72,36.64,54.1841,-77.345,0,41,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,116,110.41,43.0781,-77.1662,0,69,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1,1,1,53,59.36,51.5772,-108.6984,0,30,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1,1,1,53,175.74,51.8733,-64.655,0,30,17,2,0,1,0,0,0,0,0,0,0,0,0,0,1
-1,1,1,53,50.22,46.2694,-99.7008,0,30,13,2,0,1,0,0,1,0,0,0,0,0,0,0,0
-1,1,1,53,72.52,54.5931,-75.582,0,30,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1,0,107,0.98,50.5258,-114.7334,0,32,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1,0,107,38.5,46.3458,-94.714,0,32,14,4,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1,0,107,30.74,54.1398,-121.9883,0,32,7,4,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2,0,50,117.9,45.2337,-61.1444,0,43,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0,50,87.4,47.5691,-77.9183,0,43,15,6,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,50,107.63,50.2084,-74.2274,0,43,11,6,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,50,57.65,54.0511,-71.8794,0,42,14,4,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,50,92.24,46.5494,-114.0473,0,43,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,50,277.31,45.98,-62.7303,0,43,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,3,1,84,167.17,48.3297,-62.4439,0,43,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,3,1,84,29.0,49.9711,-111.2577,0,43,23,2,0,0,1,0,0,0,0,0,0,0,1,0,0
3,-1,0,42,60.81,53.3438,-81.1313,0,20,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3,-1,0,42,94.31,54.1295,-70.4941,0,20,8,6,0,1,0,0,0,0,0,0,1,0,0,0,0
3,-1,0,42,54.71,51.8526,-71.1731,0,20,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0
3,-1,0,42,78.09,54.1856,-93.0162,0,20,9,6,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,1,60,101.78,54.6268,-79.2397,0,63,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,60,169.48,44.4124,-82.7119,0,63,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,60,26.66,52.677,-102.8002,0,63,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,60,43.36,46.1365,-101.5596,0,63,18,2,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,60,45.65,49.9892,-66.6663,0,63,20,4,1,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1,79,18.9,50.0375,-68.1498,0,76,18,4,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4,1,79,84.02,52.452,-119.3622,0,76,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4,1,79,60.4,44.1823,-111.3757,0,76,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,60,108.64,50.9701,-87.5503,0,32,8,5,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,60,79.85,43.298,-100.2703,0,32,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,60,88.15,50.6248,-112.2596,0,32,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2,3,0,98,91.32,48.0622,-68.0268,0,28,18,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2,3,0,98,69.27,46.2974,-65.4923,0,28,22,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,3,0,98,40.21,43.377,-81.2229,0,28,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,3,0,98,41.2,48.5258,-88.7447,0,28,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0
2,3,0,98,51.5,45.1162,-115.5794,0,28,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0
2,3,0,98,210.03,44.7048,-112.3112,0,28,10,4,1,0,0,0,0,0,0,0,1,0,0,0,0
2,3,0,98,88.45,49.2947,-78.0791,0,28,16,4,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,0,98,14.08,49.8614,-101.4519,0,28,22,2,1,0,0,0,0,0,0,0,0,0,1,0,0
-1,3,0,32,40.02,45.2156,-94.5091,0,70,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
4,2,0,29,81.03,44.8812,-103.7716,0,32,23,6,0,1,0,0,0,0,0,0,0,0,1,0,0
4,2,0,29,98.33,43.4862,-115.4072,0,31,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0
4,2,0,29,38.85,51.0149,-68.5313,0,32,11,5,0,1,0,0,1,0,0,0,0,0,0,0,0
4,2,0,29,1.76,50.4809,-77.5125,1,32,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0
4,2,0,29,83.67,44.2654,-110.1235,0,31,16,5,0,1,0,0,0,1,0,0,0,0,0,0,0
4,2,0,29,8.15,45.8603,-102.6111,0,32,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4,2,0,29,99.61,52.797,-75.8568,0,32,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4,2,0,29,94.23,51.3881,-68.3496,0,32,17,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2,2,0,18,32.6,50.7958,-70.6977,0,30,19,3,0,0,0,1,0,0,0,1,0,0,0,0,0
2,2,0,18,69.85,44.3567,-117.7994,0,30,8,4,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,0,18,45.49,45.1572,-115.691,0,30,15,3,0,0,0,1,0,0,0,0,1,0,0,0,0
2,2,0,18,23.24,47.8939,-119.9464,0,30,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,1,66,82.23,54.2148,-107.9358,0,73,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1,66,54.86,47.0714,-95.4104,0,73,20,4,1,0,0,0,0,0,1,0,0,0,0,0,0
4,4,0,21,65.72,49.2785,-75.9065,0,26,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,0,21,82.2,44.7844,-68.6363,0,26,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0
4,4,0,21,86.81,54.4292,-67.1496,0,26,13,5,1,0,0,0,0,0,0,0,0,0,0,1,0
4,4,0,21,75.28,49.7115,-120.3435,0,26,22,5,1,0,0,0,0,0,0,0,0,0,0,1,0
4,4,0,21,84.58,46.9047,-109.5644,0,26,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,0,21,44.69,43.7937,-95.7642,0,26,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,4,0,21,62.31,50.6505,-119.1847,0,26,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1,114,35.63,50.3616,-96.2334,0,54,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,1,114,6.99,46.6383,-82.3254,0,54,13,4,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,68,96.71,43.819,-84.9581,0,30,21,6,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,68,90.37,51.6702,-101.7327,0,30,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2,1,44,42.24,49.6464,-83.5848,0,78,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5,2,1,44,143.28,50.3015,-74.8618,0,78,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0
5,2,1,44,187.78,44.48,-63.5978,0,78,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0
5,2,0,119,84.21,44.5726,-101.8371,0,29,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,0,119,40.33,44.8644,-83.7151,0,29,7,6,0,1,0,0,0,0,0,0,1,0,0,0,0
5,2,0,119,347.36,51.7025,-114.4611,0,29,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,0,119,95.75,46.0941,-83.4,0,29,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,0,119,32.67,43.6999,-113.6266,0,29,8,5,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,103,94.99,48.5893,-88.9695,0,26,23,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,103,134.51,47.1838,-79.694,0,26,16,5,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,103,106.71,45.7315,-105.7678,0,26,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,103,10.34,44.0563,-90.1119,0,26,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,103,71.74,53.9745,-65.6648,0,26,18,4,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,103,93.41,45.6106,-81.7024,0,26,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,3,0,36,79.95,46.2148,-81.4205,0,32,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0
-1,3,0,36,46.36,43.7291,-73.9885,0,32,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,3,0,36,142.3,49.9724,-107.8117,0,32,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0
4,-1,2,30,91.08,47.1555,-81.896,0,44,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0
4,-1,2,30,26.46,44.4575,-86.557,0,44,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1
4,-1,2,30,46.56,43.9136,-61.6365,0,44,11,6,0,0,1,0,0,0,0,0,0,0,0,0,1
4,-1,2,30,99.98,46.0999,-121.9233,0,44,22,3,0,0,1,0,0,1,0,0,0,0,0,0,0
4,-1,2,30,118.22,48.4355,-95.4367,0,44,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0
4,-1,2,30,104.31,45.1036,-115.078,0,44,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,-1,2,30,44.12,52.3214,-111.5495,0,44,21,5,0,0,1,0,0,0,1,0,0,0,0,0,0
4,-1,2,30,46.2,50.3157,-95.823,0,44,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,51,69.41,47.3085,-108.9882,0,50,18,2,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,51,53.78,49.9529,-113.5599,0,50,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,4,0,51,40.68,47.1032,-113.0148,0,50,10,3,0,0,1,0,0,1,0,0,0,0,0,0,0
5,3,0,109,107.98,43.7327,-121.9461,0,19,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,0,109,31.33,45.7063,-111.2228,0,19,12,4,0,1,0,0,0,0,1,0,0,0,0,0,0
-1,2,0,98,87.85,48.4053,-97.1007,0,37,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,2,0,98,87.49,54.1935,-79.7917,0,37,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,2,0,98,15.16,50.8143,-113.3173,0,37,10,4,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,2,0,98,106.6,44.7702,-100.3057,0,37,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,-1,0,53,36.96,52.6685,-115.9993,0,26,12,2,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-1,0,53,83.77,44.9866,-85.3987,0,26,19,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,111,128.83,47.6945,-114.9289,0,75,15,5,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,111,270.6,43.9633,-121.5316,0,75,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,111,47.07,44.2067,-61.6808,0,75,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,111,56.5,54.8103,-83.4846,0,75,15,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,111,48.04,54.6238,-75.2635,0,75,22,3,1,0,0,0,0,0,0,0,0,0,1,0,0
-1,4,2,82,12.32,43.4879,-89.0453,0,36,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,4,2,82,191.95,48.9669,-74.187,0,36,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,-1,0,41,53.08,50.5862,-64.9903,0,33,8,5,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,0,25,181.84,52.0563,-110.7478,0,28,22,3,0,1,0,0,0,0,0,0,1,0,0,0,0
4,3,0,25,207.86,43.0154,-113.5028,0,28,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0
4,3,0,25,35.41,54.3198,-64.8214,0,28,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,3,0,25,12.61,48.927,-121.6388,0,28,17,2,0,1,0,0,0,1,0,0,0,0,0,0,0
4,3,0,25,222.1,51.0591,-81.6538,0,28,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,3,0,25,63.43,48.9324,-83.1944,0,28,20,4,0,1,0,0,0,0,0,0,0,1,0,0,0
4,3,0,25,54.76,54.4539,-62.5319,0,28,8,3,0,1,0,0,0,0,0,0,0,0,0,1,0
4,3,0,25,34.26,46.6593,-86.753,0,28,21,4,0,1,0,0,0,0,0,1,0,0,0,0,0
4,3,0,25,61.08,54.9603,-75.5784,0,28,17,5,0,1,0,0,0,0,0,0,1,0,0,0,0
1,3,0,41,95.65,45.9319,-60.7194,0,21,22,5,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3,0,41,19.07,51.5406,-71.9088,0,21,21,6,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0,41,174.83,50.958,-121.1361,0,21,20,6,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,41,43.8,50.8444,-97.4024,0,21,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,41,69.27,45.6945,-101.058,0,21,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,2,0,94,25.77,43.9741,-69.3951,0,31,22,5,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,0,94,47.09,48.8086,-67.9781,0,31,23,4,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,0,94,42.14,53.9302,-102.2444,0,31,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,21,12.71,46.4541,-112.9303,0,61,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,21,21.87,44.3979,-90.4898,0,61,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,21,40.03,49.5195,-92.5714,0,61,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,21,22.77,48.2252,-101.03,0,61,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,21,66.26,44.8607,-94.3302,0,61,6,3,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,21,56.76,49.3047,-95.5228,0,61,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,21,88.25,53.3331,-81.0138,0,61,22,5,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,21,52.64,49.0622,-94.68,0,61,18,4,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,21,19.02,50.8984,-95.4133,0,61,18,4,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,0,57,67.4,45.1878,-89.6188,0,63,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0
5,3,0,57,130.04,53.8938,-66.4652,0,63,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5,3,0,57,139.7,51.8595,-91.7409,0,63,9,6,1,0,0,0,0,1,0,0,0,0,0,0,0
5,3,0,57,100.16,47.0058,-114.1098,0,63,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,55,134.84,53.7089,-62.4532,0,48,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,55,113.54,48.4013,-65.3891,0,48,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,55,81.02,52.4179,-86.179,0,48,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,55,96.93,52.956,-79.433,0,48,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,55,23.43,48.88,-88.1896,0,48,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,55,4.86,49.3712,-64.6292,0,48,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0
-1,1,0,70,74.53,51.4767,-71.2386,0,24,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1,1,0,70,51.65,51.2158,-108.473,0,24,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,1,0,70,127.14,53.7017,-109.4326,0,24,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-1,1,0,70,18.95,47.4918,-69.9099,0,24,10,4,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,1,0,70,124.24,45.1177,-86.8452,0,24,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0
-1,1,0,70,80.82,46.743,-106.6814,0,24,10,3,0,0,0,1,0,0,0,0,1,0,0,0,0
5,2,2,16,58.72,49.8817,-101.4829,0,25,7,4,0,0,0,1,0,0,0,0,1,0,0,0,0
5,2,2,16,31.42,53.5141,-107.7885,0,25,11,5,0,0,0,1,0,0,0,0,0,1,0,0,0
5,2,2,16,203.62,45.6552,-94.7066,0,25,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0
5,2,2,16,22.4,51.7631,-105.0141,0,25,15,6,0,0,0,1,0,0,1,0,0,0,0,0,0
5,2,2,16,36.72,49.7154,-76.666,0,25,20,2,0,0,0,1,0,0,0,0,0,0,0,1,0
5,2,2,16,4.62,47.0667,-102.2611,0,25,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,2,2,16,111.47,46.1797,-72.2981,0,25,20,5,0,0,0,1,0,1,0,0,0,0,0,0,0
5,2,2,16,132.4,53.4584,-89.3602,0,25,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0
5,2,2,16,102.78,45.7726,-73.4647,0,25,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-1,0,1,77,184.47,51.612,-107.6813,0,30,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-1,0,1,77,94.59,53.789,-86.85,0,30,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,0,1,77,98.43,43.2673,-91.3505,0,30,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-1,0,1,77,81.19,46.0593,-94.5655,0,30,14,4,0,0,0,1,0,0,0,0,1,0,0,0,0
